asin,overall,reviewText,summary,verified,vote
B00JR61HKA,5.0,"I am VERY impressed with this mount.  It fit my Yugo SKS like a glove, and it is as tight as can be.  I've only shot once, so I can't comment on if it'll hold zero, but I would certainly imagine it won't be a problem.  It's on there rock solid.  This is THE SKS mount as far as I'm concerned, which is good because I have a few more that need mounts too.",Get it.,True,2
B00JR61HKA,5.0,worked good on a sks with a kick lite stock,Five Stars,True,
B00JR61HKA,5.0,This product is of the highest quality therefore I rate it as high as I possibly can for your safe and healthy choices use.,This product is of the highest quality therefore I rate ...,True,
B00JR61HKA,5.0,Great product! I wish I would have bought this years ago! AAA+++,Five Stars,True,
B00JR61HKA,5.0,"Great ,very easy to install,very well made. No machine work to do, not like others,Very very happy. 5 + stars all the way","Great, very easy to install",True,
B00JR61HKA,5.0,Piece of cake to install. Slide right in place and the cover lock worked without any modification. Haven't shot it yet with the cover in place but so far so good. Plenty of room to mount the scope I bought.,"Solid piece, pleased so far",True,
B00JR61HKA,5.0,"Perfect fit but jams about every 5 rounds or so. Maybe it needs some revision, great idea though.",Great idea.,True,
B00JR61HKA,5.0,"We got this to mount a scope sight on our historic SKS military rifle.  Anything to do with an historic rifle is risky since the rifle may be the wrong model among many variations so what should fit does not, wear and tear can affect how something fits and functions, etc.  This rail works, it blocks the chamber a bit so you can't drop rounds in from above per se or use stripper clips, but it's surprisingly easy to load (without clips), it fits (ours is a Yugoslavian SKS), and functions fine.  Whew!",Excellent to attach a scope or accessory to SKS rifle,True,
B00JR61HKA,5.0,Fit perfect on my dad's SKS now he has the perfect hog gun.,Love UTG products,True,
B00JR61HKA,5.0,This is a quality product that fit my SKS perfectly.,Fit my SKS perfectly,True,
B00JR61HKA,4.0,"I would have given it 5 stars, but the front seems to be about 1/16"" off of my iron sight.","I would have given it 5 stars, but the ...",True,
B00JR61HKA,4.0,"It requires some filing to fit the receiver, other than that it is excellent.",other than that it is excellent.,True,
B00JR61HKA,5.0,Looks awesome! Fit snuggly with some minor adjustment which was well documented.,SKS Shell Deflector,True,
B00JR61HKA,5.0,"This is an awesome mount. I was a little weary of the price but it is very well made, sturdy.  Spend the money, trust me. The install was fairly easy. I have a 1954 Russian SKS and all I had to do was some filing of the tabs (used my Dremel incrementally - you do not want to over-grind). Once the filing was done, it slid snugly into place. When tightening it down I used some blue lock-tite. Awesome mount - great quality and easy to install with some patience.",This is an awesome mount. I was a little weary of the ...,True,
B00JR61HKA,5.0,Looks very well made... haven't put it on yet... will come back here when I do and let you know how it works....,Looks very well made... haven't put it ...,True,
B00JR61HKA,5.0,redoing a SKS have to have this,Five Stars,True,
B00JR61HKA,5.0,"Fits perfect on my yugo, with ZERO FILLING NEEDED!!",Fits yugo sks perfectly right out of the box!!,True,
B00JR61HKA,5.0,"A little pricey in my opinion,
but well made,and design;
solid construction. Initially I
bought an NC Star scope
mount,but this UTG scope
mount complement the look of
my SKS better. I highly recommend
this product and the seller.",but this UTG scope mount complement the look of my SKS better. I highly recommend this product and the seller,True,
B00JR61HKA,5.0,I've seen or used other items by UTG that were made in China and the quality was lower than the price. I saw this one was made in USA and other reviews I had seen were positive so I figured I'd try it. It fits my Norinco SKS perfectly and the quality was much better than expected. I bought a shell deflector just before I found this and never installed it. I kept it just in case but now don't need it.,It fits my Norinco SKS perfectly and the quality was much better than expected,True,
B00JR61HKA,5.0,"Had to do some custom machining at the gunsmith for a perfect fit, but the final product works great on my sks.",Excellent product,True,
B00JR61HKA,5.0,Works just fine and stayed put after 100 rounds!  -DM,Five Stars,True,
B00JR61HKA,5.0,I've just about tried every scope mount on my sks' s. This one is really the only one that truly works. I keep holding my zero every time. I didn't have to file it or alter it in any way to fit properly. Now with my cheap scope I'm on paper with 6 inch groups at 300 yards!,Finally a scope mount that works!,True,
B00JR61HKA,5.0,Fit perfect and its solid.tight fit on my Yugo m59/66.makes gun heavier but it helps with recoil for better shots at target.,scope mount,True,
B00JR61HKA,5.0,"Awesome rail. Holds true, looks good, shell deflector works well. Spices up an old rifle nicely, and not having to modify any of the original parts is a huge plus.",Awesome rail. Holds true,True,
B00JR61HKA,5.0,love it . take your time in fitting & nice & tight.,love it. take your time in fitting & nice ...,True,
B00JR61HKA,5.0,Fits perfect on my yugo. No filing needed. Can't wait to shoot it.,perfect fit,True,
B00JR61HKA,5.0,"Perfect.  Went through three other mounts and finally spent the money on this one. Worth every penny.  I have a Yugo and it installed without any filing whatsoever.  I've been buying UTG products for three years now, don't know why I hesitated on this. Highly recommended.  I can see some minor variants in zero when disassembling the rifle, that was expected.  It'll keep you in a 6"" ring at 100 yards.  Not bad for an sks.  All in all 100% satisfied.",Perfect,True,4
B00JR61HKA,5.0,"Got this today in prompt and professional order.  This is truly an American work of art. Put it on brand new SKS, that I cleaned the cosmoline off.  It was a tight fit, just a little grinding/polishing on the front end with a Dremel tool in 3 minutes to match up bolt guide tracks, it fit like a glove. Lesson learned...move the bolt back and forth several times, if it is snug/tight, adjust the side screws with the accompanying allen wrench to make it true and no problems.  I don't write many reviews, but this piece warranted my rare praise.  My highest recommend!",American Work of Art,True,4
B00JR61HKA,5.0,Item fit perfect with minor filing.,Perfect for Chinese SKS,True,
B00JR61HKA,5.0,Works great.... I had to do a little bit of filing to get it to fit but it warns you in the instructions that they leave it long on purpose so you can adjust with a file to get a tight fit. Great stuff.,Works great..,True,
